id,host_id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price
10219889,10583271,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,House,Private room,1,1,1,$41.00
10247410,8134347,Ringsend/Irishtown,"Ringsend, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Ringsend,Dublin,,"Ringsend, Ireland",t,Bungalow,Entire home/apt,2,1,1,$70.00
10249544,10583271,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,House,Private room,2,1,1,$44.00
10259932,51914515,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,"D1
D1","Dublin, Ireland",f,Apartment,Entire home/apt,5,1,2,$105.00
10259987,52748402,,"Donaghmede, Dublin, Ireland",Raheny,Dublin City,,Donaghmede,Dublin,13,"Donaghmede, Ireland",f,Bungalow,Entire home/apt,4,2,4,$105.00
10265954,40660811,Cabra,"Dublin, Dublin 7, Ireland",City Centre,Dublin City,,Dublin,Dublin 7,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$120.00
10294208,17387988,,"Dublin, Dublin, Ireland",Marino,Dublin City,,Dublin,Dublin,3,"Dublin, Ireland",f,Condominium,Entire home/apt,3,0,2,$65.00
10302330,53007169,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,Bed and breakfast,Private room,1,1,1,$45.00
10305007,14388596,Ranelagh and Rathmines,"Rathmines, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Rathmines,Dublin,,"Rathmines, Ireland",t,Apartment,Entire home/apt,2,1,1,$125.00
10327163,53142705,Ranelagh and Rathmines,"Rathmines, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Rathmines,Dublin,,"Rathmines, Ireland",t,Apartment,Shared room,1,1,2,$14.00
10337788,1922099,Smithfield,"Dublin, Dublin, Ireland",Smithfield,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,2,2,$125.00
10338383,47952978,Castleknock,"Co. Dublin, Dublin, Ireland",Castleknock,Fingal,,Co. Dublin,Dublin,Dublin 15,"Co. Dublin, Ireland",t,Apartment,Private room,2,1,1,$50.00
10339957,14388596,Ranelagh and Rathmines,"Rathmines, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Rathmines,Dublin,DO6,"Rathmines, Ireland",f,Apartment,Entire home/apt,10,3,5,$300.00
10350171,26427041,The Liberties,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,8,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$80.00
10354125,53280803,Crumlin,"Crumlin, Dublin, Ireland",Crumlin,Dublin City,,Crumlin,Dublin,,"Crumlin, Ireland",t,House,Private room,1,1,1,$10.00
10355640,53297757,,"Finglas, Dublin, Ireland",Ballymun,Dublin City,,Finglas,Dublin,,"Finglas, Ireland",t,Apartment,Private room,2,1,1,$50.00
10365390,2290928,,"Dublin, Dublin, Ireland",,Fingal,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$50.00
10372341,20972991,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,6,3,3,$300.00
10380625,9281962,The Liberties,"Dublin, Dublin, Ireland",The Liberties,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$53.00
10386233,3791042,Ringsend/Irishtown,"Ringsend, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Ringsend,Dublin,,"Ringsend, Ireland",t,Townhouse,Entire home/apt,2,1,1,$170.00
10398622,53540368,Georgian Quarter,"Dublin, Ireland",Georgian Quarter,Dublin City,,Dublin,,2,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,2,$100.00
10399510,36409148,Finglas,"Finglas, Dublin, Ireland",Finglas,Dublin City,,Finglas,Dublin,,"Finglas, Ireland",t,Apartment,Private room,2,1,1,$45.00
10404636,44674659,,"Dublin, Dublin, Ireland",Castleknock,Fingal,,Dublin,Dublin,,"Dublin, Ireland",f,Townhouse,Private room,2,1,1,$85.00
10408377,44244954,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Loft,Entire home/apt,2,1,1,$79.00
10409581,53603575,Docklands,"Dublin, Dublin, Ireland",Docklands,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$70.00
10410110,24406496,,"Irishtown, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Irishtown,Dublin,Dublin 4,"Irishtown, Ireland",f,House,Entire home/apt,4,2,2,$125.00
10410661,24406496,,"Sandymount , Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Sandymount ,Dublin,Dublin 4,"Sandymount , Ireland",f,House,Private room,2,1,1,$65.00
10430864,44244954,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,2,$98.00
10433007,18976273,Cabra,"Rathmines, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Rathmines,Dublin,,"Rathmines, Ireland",t,Apartment,Entire home/apt,6,2,4,$150.00
10473846,48519631,,"Dalkey, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dalkey,Dublin,,"Dalkey, Ireland",t,Townhouse,Entire home/apt,4,2,4,$125.00
10489233,9708128,,"Rathmines, Dublin 6, Ireland",Rathgar,Dublin City,,Rathmines,Dublin 6,D6,"Rathmines, Ireland",f,Apartment,Entire home/apt,3,1,2,$120.00
10507307,20972991,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,6,3,3,$250.00
10509188,54183851,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,House,Entire home/apt,6,3,4,$275.00
10511219,22324598,Stoneybatter/Arbour Hill,"Stoneybatter, Dublin, Ireland",Stoneybatter/Arbour Hill,Dublin City,,Stoneybatter,Dublin,,"Stoneybatter, Ireland",t,House,Entire home/apt,6,3,3,$345.00
10513280,50814556,,"Brittas, County Dublin, Ireland",,South Dublin,,Brittas,County Dublin,,"Brittas, Ireland",f,Cabin,Entire home/apt,6,2,4,$85.00
10521517,19621159,Rialto,"Dublin, Dublin, Ireland",Rialto,Dublin City,,Dublin,Dublin,8,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$30.00
10531222,27955501,,"Finglas, Dublin, Ireland",Finglas,Dublin City,,Finglas,Dublin,D11,"Finglas, Ireland",f,Apartment,Private room,2,1,1,$37.00
10534233,37661430,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,1,$99.00
10543903,5615034,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Private room,2,1,1,$40.00
10546456,44244954,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,D8.,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$71.00
10565300,46867874,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,4,2,2,$70.00
10569766,9429894,Ringsend/Irishtown,"Ringsend, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Ringsend,Dublin,,"Ringsend, Ireland",t,House,Entire home/apt,8,4,4,$300.00
10572695,54538041,Georgian Quarter,"Dublin 2, County Dublin, Ireland",Georgian Quarter,Dublin City,,Dublin 2,County Dublin,D02 XF34,"Dublin 2, Ireland",t,Apartment,Private room,2,1,1,$70.00
10582874,28534443,Smithfield,"Smithfield, Dublin, Ireland",City Centre,Dublin City,,Smithfield,Dublin,D7,"Smithfield, Ireland",f,Condominium,Entire home/apt,4,1,1,$125.00
10585555,38737229,Cabra,"Cabra, Dublin 7, Ireland",Cabra,Dublin City,,Cabra,Dublin 7,,"Cabra, Ireland",t,House,Entire home/apt,5,3,4,$120.00
10597886,1967211,Temple Bar,"temple bar, Dublin, Ireland",Temple Bar,Dublin City,,temple bar,Dublin,2,"temple bar, Ireland",t,Apartment,Entire home/apt,2,1,1,$100.00
10600660,37345570,Docklands,"IE, Ireland",Docklands,Dublin City,,,,,"IE, Ireland",t,Apartment,Entire home/apt,5,2,3,$200.00
10613434,35059585,,"Donabate, County Dublin, Ireland",,Fingal,,Donabate,County Dublin,,"Donabate, Ireland",f,Bungalow,Private room,2,1,1,$45.00
10617389,12941839,Ranelagh and Rathmines,"Dublin, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,2,0,1,$55.00
10647116,28280172,Grafton Street/St. Stephens Green,"Dublin, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,3,$150.00
10652332,55009510,Clontarf,"Killester, Dublin, Ireland",Clontarf,Dublin City,,Killester,Dublin,5,"Killester, Ireland",t,House,Entire home/apt,10,5,10,$150.00
10654109,55020460,,"Dun Laoghaire, Dublin, Ireland",Monkstown,Dn Laoghaire-Rathdown,,Dun Laoghaire,Dublin,,"Dun Laoghaire, Ireland",t,Apartment,Private room,2,1,2,$35.00
10654920,6995339,Drumcondra,"Drumcondra, Dublin, Ireland",Drumcondra,Dublin City,,Drumcondra,Dublin,,"Drumcondra, Ireland",t,House,Private room,2,1,1,$120.00
10676358,24012187,Phibsborough,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,6,3,3,$210.00
10680996,2370924,Raheny,"Raheny, Baile Átha Cliath, Ireland",Raheny,Dublin City,,Raheny,Baile Átha Cliath,,"Raheny, Ireland",t,House,Entire home/apt,6,4,6,$98.00
10691248,11499396,,"Clontarf, Dublin, Ireland",Clontarf,Dublin City,,Clontarf,Dublin,,"Clontarf, Ireland",f,Apartment,Entire home/apt,4,2,2,$125.00
10702271,9628007,,"Ringsend, Dublin, Ireland",East Wall,Dublin City,,Ringsend,Dublin,Dublin 4,"Ringsend, Ireland",t,Apartment,Private room,2,1,1,$50.00
10703188,51215936,Kilmainham,"Dublin, Dublin, Ireland",Kilmainham,Dublin City,,Dublin,Dublin,Dublin 8,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$30.00
10715719,5909172,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$340.00
10718158,53027324,Cabra,"Dublin 7, County Dublin, Ireland",Cabra,Dublin City,,Dublin 7,County Dublin,D07 F5C6,"Dublin 7, Ireland",t,House,Entire home/apt,6,3,4,$120.00
10719624,1922099,Smithfield,"Dublin, Ireland",City Centre,Dublin City,,Dublin,,Dublin 7,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$63.00
10724235,55424579,Phibsborough,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,dublin 7,"Dublin, Ireland",t,House,Private room,1,1,1,$35.00
10728163,55448587,Ballsbridge,"Dublin, Dublin, Ireland",Ballsbridge,Dublin City,,,Dublin,4,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$70.00
10739019,7441481,Temple Bar,"Dublin, Dublin, Ireland",Temple Bar,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$159.00
10749849,40621568,Ranelagh and Rathmines,"Ranelagh, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Ranelagh,Dublin,D06 DW01,"Ranelagh, Ireland",t,Boutique hotel,Private room,2,1,1,$140.00
10757533,7441481,Temple Bar,"Dublin, Dublin, Ireland",Temple Bar,Dublin City,,Dublin,Dublin,2,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$159.00
10758548,50306345,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$41.00
10760708,55646754,,"Dublin, Dublin, Ireland",Santry,Fingal,,Dublin,Dublin,D9,"Dublin, Ireland",f,Apartment,Private room,2,1,2,$25.00
10761136,55649214,Monkstown,"Monkstown, Dublin, Ireland",Monkstown,Dn Laoghaire-Rathdown,,Monkstown,Dublin,,"Monkstown, Ireland",t,House,Entire home/apt,7,5,6,$225.00
10767313,7441481,Temple Bar,"Dublin, Dublin, Ireland",Temple Bar,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$159.00
10777332,12599569,Docklands,"Dublin, Dublin, Ireland",Castleknock,Fingal,,Dublin,Dublin,D15R273,"Dublin, Ireland",t,Condominium,Entire home/apt,6,2,5,$145.00
10780210,55770197,Grafton Street/St. Stephens Green,"Dublin, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$100.00
10781131,16589133,The Liberties,"Dublin 8, Ireland",The Liberties,Dublin City,,Dublin 8,,D08 X7N3,"Dublin 8, Ireland",t,House,Entire home/apt,6,2,3,$100.00
10784535,55797733,Raheny,"Raheny, Dublin, Ireland",Raheny,Dublin City,,Raheny,Dublin,,"Raheny, Ireland",t,House,Entire home/apt,2,1,2,$75.00
10818556,17773600,Donnybrook,"Ranelagh, Dublin, Ireland",Donnybrook,Dublin City,,Ranelagh,Dublin,6,"Ranelagh, Ireland",t,Apartment,Entire home/apt,5,1,2,$225.00
10822448,56036408,Rialto,"Dublin, Dublin, Ireland",Rialto,Dublin City,,Dublin,Dublin,8,"Dublin, Ireland",t,House,Entire home/apt,3,2,3,$230.00
10824761,24264589,Booterstown,"Blackrock, Dublin, Ireland",Booterstown,Dn Laoghaire-Rathdown,,Blackrock,Dublin,,"Blackrock, Ireland",t,House,Entire home/apt,7,5,6,$270.00
10849268,56184431,Temple Bar,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,D02EK27,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,1,$110.00
10881092,14511761,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,2,1,1,$70.00
10883005,19062516,,"Howth, Dublin, Ireland",,Fingal,,Howth,Dublin,,"Howth, Ireland",t,House,Private room,2,1,2,$80.00
10894501,56456896,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$70.00
10907846,22761583,,"Dublin, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,$200.00
10908028,25651559,Trinity College,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,Dublin 2,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,2,$180.00
10916487,38082167,Sandymount,"Sandymount, Dublin, Ireland",Sandymount,Dublin City,,Sandymount,Dublin,,"Sandymount, Ireland",t,House,Entire home/apt,6,2,2,$150.00
10940063,22185294,Dartry,"Dublin, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Dublin,Dublin,6,"Dublin, Ireland",t,Bungalow,Private room,5,3,3,$119.00
10945353,17261285,Dundrum,"Dublin 14, County Dublin, Ireland",Dundrum,Dn Laoghaire-Rathdown,,Dublin 14,County Dublin,,"Dublin 14, Ireland",t,Apartment,Entire home/apt,1,1,1,$69.00
10948722,28829674,,"Dublin, Dublin, Ireland",Ardilea,Dn Laoghaire-Rathdown,,Dublin,Dublin,14,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,$200.00
10956408,51155033,,"Lucan, Dublin, Ireland",Clondalkin,South Dublin,,Lucan,Dublin,,"Lucan, Ireland",t,House,Private room,2,1,1,$45.00
10957113,13486242,,"Malahide, Dublin, Ireland",,Fingal,,Malahide,Dublin,,"Malahide, Ireland",t,House,Entire home/apt,6,4,4,$156.00
10959386,6578631,Harold's Cross,"Harold's Cross, Dublin, Ireland",Terenure,Dublin City,,Harold's Cross,Dublin,D6W,"Harold's Cross, Ireland",f,House,Entire home/apt,8,3,5,$345.00
10961041,2594010,Inchicore,"Inchicore, Dublin, Ireland",Inchicore,Dublin City,,Inchicore,Dublin,8,"Inchicore, Ireland",t,House,Entire home/apt,5,2,2,$95.00
10963247,9268300,,"Dublin, Dublin, Ireland",Blackrock,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,3,1,2,$100.00
10963673,26220773,Phibsborough,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,1,$100.00
10963898,6659938,,"Sutton, Dublin, Ireland",,Fingal,,Sutton,Dublin,,"Sutton, Ireland",t,House,Entire home/apt,6,3,6,$150.00
10964495,26342473,The Liberties,"Dublin, County Dublin, Ireland",The Liberties,Dublin City,,Dublin,County Dublin,8,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$160.00
10976284,9518168,Ranelagh and Rathmines,"Rathmines, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Rathmines,Dublin,,"Rathmines, Ireland",t,House,Entire home/apt,6,3,4,$277.00
10978447,56959495,Smithfield,"Dublin, Leinster, Ireland",Smithfield,Dublin City,,Dublin,Leinster,D07 K295,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$59.00
10983874,46067942,Docklands,"Dublin, Dublin, Ireland",East Wall,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$53.00
10987796,57009204,Docklands,"Dublin, County Dublin, Ireland",City Centre,Dublin City,,Dublin,County Dublin,,"Dublin, Ireland",t,Apartment,Private room,1,1,1,$65.00
10991162,57028967,East Wall,"Dublin, Dublin, Ireland",East Wall,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,3,2,2,$109.00
10991566,29815420,Kilmainham,"Dublin, Dublin, Ireland",Kilmainham,Dublin City,,Dublin,Dublin,Dublin 8,"Dublin, Ireland",t,Loft,Private room,3,1,2,$30.00
10992300,18593320,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,4,"Ballsbridge, Ireland",t,House,Private room,1,1,1,$72.00
11008133,57122700,Trinity College,"Dublin, County Dublin, Ireland",Trinity College,Dublin City,,Dublin,County Dublin,D02PW21,"Dublin, Ireland",t,Condominium,Entire home/apt,5,2,2,$147.00
11018984,5248854,The Liberties,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,Dublin 8,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$90.00
11035020,28601258,,"Dublin, Dublin, Ireland",Crumlin,Dublin City,,Dublin,Dublin,12,"Dublin, Ireland",f,Apartment,Entire home/apt,6,2,4,$400.00
11041254,45662669,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,2,1,1,$100.00
11056503,57385503,,"Dublin , Dublin, Ireland",Clontarf,Dublin City,,Dublin ,Dublin,03,"Dublin , Ireland",f,Townhouse,Private room,2,1,1,$95.00
11056980,30058248,,"Dublin 7, Leinster, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin 7,Leinster,7,"Dublin 7, Ireland",f,Apartment,Entire home/apt,4,2,3,$160.00
11064371,57427204,Ardilea,"Dublin, Dublin, Ireland",Ardilea,Dn Laoghaire-Rathdown,,Dublin,Dublin,14,"Dublin, Ireland",t,Other,Entire home/apt,4,2,2,$180.00
11066052,14552145,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,House,Entire home/apt,3,2,2,$30.00
11074551,34221459,,"Foxrock, Dublin 18, Ireland",,Dn Laoghaire-Rathdown,,Foxrock,Dublin 18,,"Foxrock, Ireland",t,House,Private room,1,1,1,$50.00
11075406,34221459,,"Foxrock, Dublin 18, Ireland",,Dn Laoghaire-Rathdown,,Foxrock,Dublin 18,,"Foxrock, Ireland",t,Bed and breakfast,Shared room,3,1,2,$100.00
11080303,1557844,Stoneybatter/Arbour Hill,"Dublin, Dublin, Ireland",Cabra,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,2,$100.00
11110458,7441481,Temple Bar,"Dublin, Dublin, Ireland",Temple Bar,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$159.00
11117015,46409305,Georgian Quarter,"Dublin, Dublin, Ireland",Georgian Quarter,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$25.00
11119407,57768574,Docklands,"Dublin, Dublin, Ireland",Docklands,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$89.00
11121719,33229590,,"Dublin, Dublin, Ireland",Pelletstown,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,6,2,2,$47.00
11122611,42183407,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,4,2,3,$149.00
11131579,57385503,,"Dublin, Dublin, Ireland",Clontarf,Dublin City,,Dublin,Dublin,03,"Dublin, Ireland",f,House,Private room,1,1,1,$65.00
11131679,57847632,,"Dublin, Dublin, Ireland",Blackrock,Dn Laoghaire-Rathdown,,Dublin,Dublin,18,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$77.00
11132012,1663570,Docklands,"Dublin, Dublin, Ireland",Docklands,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$115.00
11134872,57864666,Mount Merrion,"Blackrock, Dublin, Ireland",Mount Merrion,Dn Laoghaire-Rathdown,,Blackrock,Dublin,,"Blackrock, Ireland",t,House,Entire home/apt,6,4,5,$150.00
11137294,57877399,Stoneybatter/Arbour Hill,"Dublin, Ireland",Stoneybatter/Arbour Hill,Dublin City,,Dublin,,8,"Dublin, Ireland",t,Bed and breakfast,Private room,4,1,4,$100.00
11138404,57881039,,"Ringsend, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Ringsend,Dublin,Dublin 2,"Ringsend, Ireland",t,Apartment,Private room,2,1,1,$60.00
11158868,58031869,,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,"$1,000.00"
11160926,42783799,,"Dublin, Dublin, Ireland",Temple Bar,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$150.00
11161365,47473700,,"Tallaght, Dublin, Ireland",Knocklyon,South Dublin,,Tallaght,Dublin,D 24,"Tallaght, Ireland",t,Apartment,Private room,2,1,1,$300.00
11184311,39956761,Drumcondra,"Drumcondra, Dublin, Ireland",Drumcondra,Dublin City,,Drumcondra,Dublin,,"Drumcondra, Ireland",t,House,Entire home/apt,4,3,3,$141.00
11201562,3829882,Docklands,"Dublin 4, Dublin, Ireland",Docklands,Dublin City,,Dublin 4,Dublin,Dublin 4,"Dublin 4, Ireland",f,Apartment,Private room,2,1,1,$78.00
11207312,58362798,,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$105.00
11207702,57733451,Docklands,"Ringsend, Dublin 4, Ireland",Docklands,Dublin City,,Ringsend,Dublin 4,,"Ringsend, Ireland",t,Apartment,Entire home/apt,4,2,2,$165.00
11211533,5580678,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,3,$70.00
11216939,58437323,Ballyfermot,"Dublin, Dublin, Ireland",Ballyfermot,South Dublin,,Dublin,Dublin,D20 E195,"Dublin, Ireland",t,House,Private room,2,1,1,$55.00
11218205,11913715,Trinity College,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,2,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$115.00
11218236,58444278,Georgian Quarter,"Dublin, Dublin, Ireland",Georgian Quarter,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$300.00
11233281,20062486,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",f,House,Private room,2,1,1,$35.00
11234613,2414193,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$215.00
11235665,13252301,Booterstown,"North Strand, County Dublin, Ireland",City Centre,Dublin City,,North Strand,County Dublin,D01 T928,"North Strand, Ireland",t,Serviced apartment,Entire home/apt,2,1,1,$109.00
11236425,13252301,Booterstown,"North Strand, Dublin, Ireland",City Centre,Dublin City,,North Strand,Dublin,D01 T928,"North Strand, Ireland",t,Serviced apartment,Entire home/apt,4,2,2,$149.00
11236587,13252301,Booterstown,"Dublin, Dublin 1, Ireland",Trinity College,Dublin City,,Dublin,Dublin 1,,"Dublin, Ireland",t,Serviced apartment,Entire home/apt,2,1,1,$119.00
11238507,58600197,,"Donaghmede, Baile Átha Cliath, Ireland",Raheny,Dublin City,,Donaghmede,Baile Átha Cliath,,"Donaghmede, Ireland",t,House,Private room,2,1,2,$35.00
11238793,46853756,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,4,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,2,1,1,$100.00
11248447,18389058,,"Dublín, Dublin, Ireland",Old City,Dublin City,,Dublín,Dublin,D8,"Dublín, Ireland",t,Apartment,Private room,2,1,1,$81.00
11249898,58691124,Stoneybatter/Arbour Hill,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,1,$114.00
11254217,21249317,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$50.00
11255072,58390947,Finglas,"Dublin, Dublin, Ireland",Finglas,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Cottage,Private room,3,1,2,$45.00
11269403,35658360,,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,6,2,3,$110.00
11274695,34170272,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Bed and breakfast,Private room,2,1,1,$70.00
11276216,10051713,,"Dublin, Dublin, Ireland",Smithfield,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$300.00
11278756,35324357,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,8,"Dublin, Ireland",t,House,Private room,2,2,1,$115.00
