id,host_id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price
8926747,46679827,,,"Donaghmede, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,7,4,5,$300.00
8928575,46687074,Ballsbridge,,,Dublin City,,,,,,,Entire house,Entire home/apt,8,4,4,$450.00
8967884,26761519,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$51.00
8968309,46867874,Ballsbridge,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$65.00
8977131,22279107,Phoenix Park and Surrounds,,"Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,3,5,$82.00
8988287,44038009,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,2,$140.00
9000195,8019008,Grafton Street/St. Stephens Green,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$90.00
9003802,36790457,Ranelagh and Rathmines,,"Dublin 4, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,5,2,2,$188.00
9011981,47057526,Grace Park,,,Dublin City,,,,,,,Entire house,Entire home/apt,6,3,4,$125.00
9015577,46832263,,,"Howth, Co.Dublin, Ireland",Fingal,,,,,,,Private room in condominium,Private room,2,1,1,$50.00
9019742,40783597,Ballybough,,"Dublin 3 , Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,2,1,1,$55.00
9019981,42812226,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
9035938,41178875,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
9038493,27891126,Drumshanbo,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$239.00
9044749,7069462,Crumlin,,"Dublin, Ireland",Fingal,,,,,,,Entire guest suite,Entire home/apt,2,1,1,$85.00
9045260,28456747,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,2,2,$200.00
9046466,483760,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$100.00
9047469,47207522,Grafton Street/St. Stephens Green,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,0,$37.00
9056000,38458530,Dartry,,"Dublin 6, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$219.00
9072636,47318765,,,,South Dublin,,,,,,,Entire apartment,Entire home/apt,4,2,2,$125.00
9089096,20250973,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,7,4,5,$290.00
9092972,28874289,Docklands,,"Dublin, Ireland",Dublin City,,,,,,,Entire condominium,Entire home/apt,4,2,2,$179.00
9103446,7289423,Stoneybatter/Arbour Hill,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$45.00
9109049,31508148,,,"Rathgar, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$70.00
9111307,200189,Phibsborough,,"Glasnevin, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,11,6,11,$893.00
9111339,39261877,Blackrock,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,1,1,1,$23.00
9115591,26547480,,,,Dn Laoghaire-Rathdown,,,,,,,Entire apartment,Entire home/apt,4,2,2,$150.00
9122092,31508148,,,"Rathgar, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$70.00
9122936,38635813,Raheny,,"Raheny, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,4,0,$60.00
9126603,43764629,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$77.86
9130624,12718443,,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$300.00
9132464,32663745,,,"Dublin 13, County Dublin, Ireland",Fingal,,,,,,,Private room in apartment,Private room,2,1,1,$52.00
9134891,47576819,Sandymount,,"Sandymount, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,2,1,1,$200.00
9135700,47522432,Booterstown,,"Blackrock, Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,4,6,$225.00
9141999,43764629,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,3,$142.86
9149075,47631343,Docklands,,"Dublin, Dublin 4, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$49.00
9151839,1855168,North City Central/O'Connell Street,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$89.00
9154752,47659604,,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,5,4,4,$190.00
9155049,47660686,Ranelagh and Rathmines,,,Dublin City,,,,,,,Private room in house,Private room,10,1,5,$195.00
9160181,14050810,,,"Dalkey, Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire apartment,Entire home/apt,2,1,1,$99.00
9162084,44422840,North City Central/O'Connell Street,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$95.00
9162671,17866543,Ballsbridge,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,1,1,1,$100.00
9169047,4006632,,,"Dublin, Ireland",Dublin City,,,,,,,Entire cottage,Entire home/apt,4,2,3,$136.00
9172429,33067288,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
9177210,9722047,,,"Dundrum, Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,1,1,1,$56.00
9182636,6372247,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$90.00
9184174,29339321,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$50.00
9186066,10763695,Kilmainham,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$68.00
9191037,47782164,Ballsbridge,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$500.00
9192255,24059527,,,"Dublin 8, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$59.00
9194524,42474513,,,,Fingal,,,,,,,Private room in house,Private room,1,1,1,$48.00
9196723,47533830,Ranelagh and Rathmines,,"Ranelagh, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$170.00
9204654,29339321,Docklands,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,3,$85.00
9224676,47961939,North City Central/O'Connell Street,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,3,1,2,$63.00
9232746,47993248,Portobello,,"Dublin, Ireland",Dublin City,,,,,,,Private room in cabin,Private room,2,1,1,$61.00
9236381,47533830,Ranelagh and Rathmines,,"Ranelagh, Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,2,1,1,$63.00
9243601,31508148,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$75.00
9245761,36349424,Phibsborough,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$70.00
9247540,6331278,Smithfield,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$80.00
9254452,9465902,Clontarf,,"Clontarf, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,1,1,1,$40.00
9258159,29652493,Docklands,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,2,$150.00
9290756,48240253,,,,Fingal,,,,,,,Private room in house,Private room,2,1,1,$70.00
9291209,48242159,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
9293644,48252225,,,"Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,2,1,1,$170.00
9298254,25682541,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$114.00
9312963,5615034,Ballsbridge,,"Ballsbridge, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,2,$180.00
9315474,46011199,Fairview,,"Fairview, Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,2,1,1,$40.00
9321448,48381702,,,,Fingal,,,,,,,Private room in apartment,Private room,2,1,2,$35.00
9325545,34742813,,,"Dublin, Dublin11, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$225.00
9326428,4592908,,,"Clontarf, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,1,1,0,$25.00
9338880,48469240,Terenure,,"Terenure, Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,6,3,6,$130.00
9342223,20638891,Docklands,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
9345510,48502139,Kilmainham,,"Kilmainham, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$125.00
9345516,28062869,Sandymount,,"Sandymount, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$38.00
9346549,48506910,Phoenix Park and Surrounds,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$64.00
9347901,48506910,Phoenix Park and Surrounds,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$71.00
9359572,7062471,Ranelagh and Rathmines,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$56.00
9366403,48599639,,,"Dublin, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$60.00
9379713,12471653,Donnybrook,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$125.00
9401760,48758381,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,4,6,$298.00
9420082,23366513,,,"Blackrock, Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,6,3,4,$199.00
9422501,43683461,Ballsbridge,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$33.00
9448528,48950825,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,3,1,2,$79.00
9449373,13176208,Drumcondra,,"Fairview, County Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,9,3,7,$270.00
9451102,19872157,,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,2,2,$60.00
9458052,16164957,Kilmainham,,,Dublin City,,,,,,,Shared room in house,Shared room,1,1,1,$18.00
9459856,49021455,Docklands,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$79.00
9462553,49035586,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,5,3,3,$105.00
9468237,19131476,Rathfarnham,,"Dublin, Ireland",South Dublin,,,,,,,Entire house,Entire home/apt,8,4,5,$220.00
9470721,49068951,Old City,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$60.00
9475111,11488058,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$40.00
9486894,37209255,Portobello,,,Dublin City,,,,,,,Shared room in house,Shared room,1,1,1,$20.00
9524878,49346023,Grafton Street/St. Stephens Green,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$56.00
9568877,20694947,Phibsborough,,,Dublin City,,,,,,,Entire place,Entire home/apt,2,,1,$45.00
9570811,18809571,,,"Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,4,2,0,$220.00
9573310,49558188,Booterstown,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,5,4,4,$185.00
9573470,16011719,North City Central/O'Connell Street,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$130.00
9574279,49323543,The Liberties,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$100.00
9575613,49569652,Sandymount,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$100.00
9575813,49570385,Donnybrook,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$35.00
9588611,36378701,Ranelagh and Rathmines,,"Ranelagh, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,2,$35.00
9592476,48796998,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$49.00
9606528,49710052,Ballinteer,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,2,$80.00
9612987,49735769,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,0,$63.00
9613946,49740331,,,"Ranelagh, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$90.00
9632246,13321176,Kilmainham,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$100.00
9637835,42842441,The Liberties,,,Dublin City,,,,,,,Entire house,Entire home/apt,5,3,3,$186.00
9641440,13176208,Drumcondra,,"Fairview, Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,2,1,3,$40.00
9649088,49884180,,,,Dn Laoghaire-Rathdown,,,,,,,Entire apartment,Entire home/apt,2,1,1,$70.00
9661195,28700838,Crumlin,,"Drimnagh, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,2,1,1,$62.00
9663095,48999658,,,,Dublin City,,,,,,,Private room in apartment,Private room,4,1,3,$45.00
9665531,794016,,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,5,3,3,$225.00
9666231,49953429,,,"Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,3,2,2,$120.00
9666343,7996465,Temple Bar,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$125.00
9675449,8585358,Drumcondra,,,Dublin City,,,,,,,Private room in bed and breakfast,Private room,1,1,2,$82.00
9687319,14708599,Old City,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$175.00
9693751,44188650,Georgian Quarter,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$150.00
9700434,50092961,,,"Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,4,$70.00
9703095,4375445,Abbotsford,,"Ringsend, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,1,1,1,$38.00
9709674,50130566,Old City,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$55.00
9710523,10179665,Phibsborough,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,,1,$50.00
9722299,21647384,East Wall,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$90.00
9722820,50182547,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
9726633,29207245,,,,Fingal,,,,,,,Private room in house,Private room,1,1,0,$36.00
9730671,92816315,,,"Sandymount, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$69.00
9742084,2002122,Docklands,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$70.00
9745411,50274260,,,"Lucan, Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,1,1,1,$30.00
9748309,10366521,,,"Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$27.00
9750299,36721258,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,3,1,1,$70.00
9752642,50288226,Trinity College,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$400.00
9781504,48697324,Smithfield,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$125.00
9784716,22651658,,,"Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,10,5,0,"$1,114.00"
9785317,49292978,Phibsborough,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$55.00
9785384,34986830,Phibsborough,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$40.00
9785774,17833199,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$40.00
9804066,50517052,Santry,,,Fingal,,,,,,,Private room in bungalow,Private room,1,1,1,$42.00
9809799,50537658,Ranelagh and Rathmines,,"Ranelagh, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,2,1,1,$90.00
9820907,50586784,Kilmainham,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$129.00
9821497,50589171,Cabra,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,3,$40.00
9823065,50595477,Clondalkin,,,South Dublin,,,,,,,Private room in house,Private room,1,1,1,$20.00
9835087,5261458,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$45.00
9835656,50652030,,,,Dn Laoghaire-Rathdown,,,,,,,Entire apartment,Entire home/apt,4,2,3,$85.00
9851118,13920393,,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$58.00
9854805,50731147,Cabra,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$75.00
9861180,50755423,Ringsend/Irishtown,,"Ringsend, Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,3,1,1,$100.00
9875741,50590244,,,,Fingal,,,,,,,Entire apartment,Entire home/apt,4,2,2,$60.00
9885576,42879151,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
9897578,36110689,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,3,$65.00
9901340,21376980,,,,Dublin City,,,,,,,Entire house,Entire home/apt,6,3,4,$520.00
9912531,50882060,The Liberties,,"Dublin , 8, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$110.00
9913012,50433198,Phoenix Park and Surrounds,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$73.00
9918231,22808200,Smithfield,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,2,$26.00
9919222,50995968,Phibsborough,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,1,$99.00
9924908,5900018,East Wall,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$25.00
9926255,6988257,Trinity College,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$479.00
9931795,6920223,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$65.00
9932345,51054054,Georgian Quarter,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$54.00
9934222,51054054,Georgian Quarter,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$206.00
9936963,31935239,,,,Dublin City,,,,,,,Entire place,Entire home/apt,4,2,2,$100.00
9941144,50990874,,,"Donabate, Co Dublin, Ireland",Fingal,,,,,,,Private room in apartment,Private room,2,1,1,$80.00
9946233,23186623,Ranelagh and Rathmines,,"Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,4,2,2,$104.00
9950604,22284193,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
9969686,28581722,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$45.00
9970047,39577919,Phibsborough,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$50.00
9972553,51242763,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$36.00
9995720,51351052,Phibsborough,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$34.00
9998986,30532557,Kilmainham,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$111.00
10006474,23140571,,,"Ringsend, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$101.43
10007446,35657115,Blackrock,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,1,1,1,$40.00
10027351,50816231,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$60.00
10040610,26224119,North City Central/O'Connell Street,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,2,$118.00
10048879,18998303,The Liberties,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$38.00
10069364,8966558,Trinity College,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$100.00
10098485,51822448,Trinity College,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$150.00
10110863,51887516,Portobello,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,,1,$60.00
10112847,34690858,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$92.00
10115073,49711601,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,2,$48.00
10128292,51977276,The Liberties,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$54.00
10131392,49337177,Old City,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$40.00
10133440,29087610,North City Central/O'Connell Street,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$191.00
10134641,2104371,East Wall,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$45.00
10146203,7069462,Crumlin,,"Dublin, Ireland",Fingal,,,,,,,Entire house,Entire home/apt,9,4,5,$257.00
10194256,52362821,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,0,$102.00
10207081,21605896,,,,South Dublin,,,,,,,Entire apartment,Entire home/apt,5,2,2,$155.00
10219889,10583271,,,"Swords, Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,1,1,1,$41.00
10247410,8134347,Ringsend/Irishtown,,"Ringsend, Dublin, Ireland",Dublin City,,,,,,,Entire bungalow,Entire home/apt,2,1,1,$78.57
10249544,10583271,,,"Swords, Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,1,1,1,$41.00
10259932,51914515,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,5,1,2,$105.00
10265954,40660811,Cabra,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$120.00
10294208,17534240,,,"Dublin, Ireland",Dublin City,,,,,,,Tiny house,Entire home/apt,3,,1,$97.00
10327163,53142705,Ranelagh and Rathmines,,,Dublin City,,,,,,,Shared room in apartment,Shared room,1,1,2,$14.00
10350171,26427041,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$75.00
10355640,53297757,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
10365390,2290928,,,"Dublin, Ireland",Fingal,,,,,,,Private room in apartment,Private room,2,1,1,$80.00
10380625,9281962,The Liberties,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,0,$58.00
10399510,36409148,Finglas,,"Finglas, Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$39.00
10404636,44674659,,,"Dublin, Ireland",Fingal,,,,,,,Private room in townhouse,Private room,2,1,1,$85.00
10409581,53603575,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$42.00
10410110,24406496,,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$125.00
10410661,24406496,,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$65.00
10433007,18976273,Cabra,,"Rathmines, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,4,$164.00
10509188,54183851,Ballsbridge,,,Dublin City,,,,,,,Entire house,Entire home/apt,6,3,4,$282.00
10513280,50814556,,,"Brittas, County Dublin, Ireland",South Dublin,,,,,,,Entire cottage,Entire home/apt,6,2,4,$123.00
10521517,19621159,Rialto,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$30.00
10531222,27955501,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$38.00
10534233,37661430,Old City,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$186.00
10543903,5615034,Ballsbridge,,"Ballsbridge, Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$40.00
10565300,46867874,Ballsbridge,,"Ballsbridge, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$70.00
10569766,9429894,Ringsend/Irishtown,,"Ringsend, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,4,4,$270.00
10572695,54538041,Georgian Quarter,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$51.00
10582874,28534443,Smithfield,,"Smithfield, Dublin, Ireland",Dublin City,,,,,,,Entire condominium,Entire home/apt,4,1,2,$171.00
10585555,38737229,Cabra,,"Cabra, Dublin 7, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,5,3,4,$120.00
10597886,1967211,Temple Bar,,"temple bar, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$100.00
10600660,37345570,,,Ireland,Dublin City,,,,,,,Entire apartment,Entire home/apt,3,2,3,$133.00
10617389,12941839,Ranelagh and Rathmines,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,,1,$55.00
10647116,28280172,Grafton Street/St. Stephens Green,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,3,$156.00
10652332,55009510,Clontarf,,"Killester, Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,10,5,10,$171.00
10654109,55020460,,,"Dun Laoghaire, Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,2,$35.00
10654920,6995339,Drumcondra,,"Drumcondra, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$50.00
10676358,24012187,Phibsborough,,"Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,6,3,3,$160.00
10691248,11499396,,,"Clontarf, Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$125.00
10703188,51215936,Kilmainham,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$30.00
10715719,5909172,North City Central/O'Connell Street,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$340.00
10724235,55424579,Phibsborough,,"Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,1,1,1,$35.00
10728163,55448587,Ballsbridge,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$70.00
10739019,7441481,Temple Bar,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$87.00
10757533,7441481,Temple Bar,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$198.00
10758548,50306345,Old City,,"Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
10760708,55646754,,,,Fingal,,,,,,,Private room in apartment,Private room,2,1,2,$25.00
10761136,55649214,Monkstown,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,5,6,$225.00
10767313,7441481,Temple Bar,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$109.00
10780210,55770197,Grafton Street/St. Stephens Green,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$100.00
10781131,16589133,The Liberties,,"Dublin 8, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,6,2,3,$100.00
